VentaID;FechaVenta;HoraVenta;NombreSucursal;CiudadSucursal;NombreVendedor;NombreCliente;GeneroCliente;EdadCliente;EmailCliente;TelefonoCliente;DireccionCliente;MetodoPago;NombreProducto1;MarcaProducto1;CantidadProducto1;PrecioUnitarioProducto1;SubtotalProducto1;NombreProducto2;MarcaProducto2;CantidadProducto2;PrecioUnitarioProducto2;SubtotalProducto2;NombreProducto3;MarcaProducto3;CantidadProducto3;PrecioUnitarioProducto3;SubtotalProducto3;DescuentoVenta;TotalVenta;AñoVenta;MesVenta;DiaVenta
16420;25/2/2016;16:52:39;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Luisa Del Marqués;F;43;luisa31@gmail.com;+34 901 53 04 89;Cra 2 #17-76;Tarjeta Crédito;Lenovo Thinkpad X1 Carbon;Lenovo;2;6800000;13600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;13600000;2016;2;25
16519;13/9/2023;13:47:08;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Bernardino Esparza Verdejo;M;28;bernardino61@hotmail.com;+34 847088031;Cll 13 #71-73;Tarjeta Crédito;Lenovo Thinkpad X1 Carbon;Lenovo;2;6800000;13600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;13600000;2023;9;13
16559;22/8/2016;04:23:57;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Custodio Saturnino Mariscal Sotelo;M;39;custodio24@yahoo.com;+34 878 351 358;Cra 24 #60-10;Tarjeta Crédito;Hp Omen 16;HP;1;6000000;6000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;6000000;2016;8;22
16603;22/3/2016;08:19:34;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Amalia Torrens;F;42;amalia36@hotmail.com;+34 729 774 896;Cra 89 #44-54;Tarjeta Crédito;Dell Inspiron 15;Dell;2;3000000;6000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;6000000;2016;3;22
16608;29/8/2019;23:17:42;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;José Antonio Jove Calderon;M;38;josé60@hotmail.com;+34981 418 042;Cll 59 #12-33;Tarjeta Crédito;Dell Inspiron 15;Dell;2;3000000;6000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;6000000;2019;8;29
17458;1/8/2022;05:55:30;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Ángela Zurita Yáñez;F;50;ángela15@gmail.com;+34 875 66 00 22;Cra 92 #83-97;Tarjeta Crédito;Dell Xps 13;Dell;1;4800000;4800000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;4800000;2022;8;1
17584;17/3/2023;01:42:02;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Abril Sanabria Guzmán;F;29;abril9@yahoo.com;+34925 659 019;Cll 49 #12-40;Tarjeta Crédito;Apple Macbook Air M1;Apple;2;5500000;11000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;11000000;2023;3;17
17604;15/8/2018;17:19:55;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Óscar Fulgencio Boix Soria;M;19;óscar4@yahoo.com;+34928 40 61 54;Cll 90 #66-9;Tarjeta Crédito;Acer Aspire 5;Acer;1;2000000;2000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;2000000;2018;8;15
17691;2/11/2024;14:59:10;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Adriana Velázquez Bonet;F;33;adriana8@gmail.com;+34900 457 394;Cll 55 #31-21;Tarjeta Crédito;Asus Zenbook 14;Asus;1;3800000;3800000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;3800000;2024;11;2
17761;12/2/2023;02:58:19;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Adolfo Martín Mora;M;28;adolfo62@hotmail.com;+34 979 802 593;Cll 95 #15-81;Tarjeta Crédito;Lenovo Yoga 7I;Lenovo;1;4400000;4400000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;4400000;2023;2;12
18093;27/12/2021;18:05:14;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Rafael Palomo Merino;M;18;rafael10@yahoo.com;34877487637;Cll 53 #47-37;Tarjeta Crédito;Lenovo Thinkpad X1 Carbon;Lenovo;2;6800000;13600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;13600000;2021;12;27
18235;5/3/2024;01:48:54;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Roxana Domingo Cruz;F;31;roxana97@yahoo.com;+34 875 746 551;Cll 1 #83-72;Tarjeta Crédito;Lenovo Yoga 7I;Lenovo;2;4400000;8800000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;8800000;2024;3;5
18307;25/11/2021;07:29:44;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Priscila Máxima Navarrete Bru;F;29;priscila49@hotmail.com;+34 943884575;Cra 26 #18-32;Tarjeta Crédito;Hp Spectre X360;HP;1;5200000;5200000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;5200000;2021;11;25
18394;10/10/2016;15:54:38;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Gil De Sáez;M;37;gil64@gmail.com;+34 832445927;Cll 20 #42-33;Tarjeta Crédito;Apple Imac 24;Apple;1;6400000;6400000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;6400000;2016;10;10
18539;8/7/2015;11:00:01;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Ramona Ruano-Peralta;F;20;ramona25@hotmail.com;+34800 788 233;Cll 37 #78-3;Tarjeta Crédito;Lenovo Ideapad 5;Lenovo;2;2800000;5600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;5600000;2015;7;8
18991;11/11/2021;12:51:26;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Cruz Bermejo Sáenz;F;45;cruz17@gmail.com;+34 920 564 361;Cra 62 #53-56;Tarjeta Crédito;Msi Gf65 Thin;MSI;1;4400000;4400000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;4400000;2021;11;11
19185;2/8/2024;03:14:55;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Arsenio Chacón;M;30;arsenio66@hotmail.com;34947534543;Cra 14 #92-59;Tarjeta Crédito;Hp Spectre X360;HP;2;5200000;10400000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;10400000;2024;8;2
19197;17/4/2017;03:09:48;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Fabricio Del Jaume;M;49;No especificado;+34822 59 59 50;Cra 25 #52-10;Tarjeta Crédito;Lenovo Thinkpad X1 Carbon;Lenovo;2;6800000;13600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;13600000;2017;4;17
19251;8/6/2025;00:45:20;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Emigdio Blázquez Lastra;M;39;emigdio33@gmail.com;No especificado;Cll 16 #36-64;Tarjeta Crédito;Hp Omen 16;HP;2;6000000;12000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;12000000;2025;6;8
19518;26/8/2025;03:17:10;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Itziar Cózar Perales;F;40;itziar74@gmail.com;+34885 822 212;Cra 43 #39-8;Tarjeta Crédito;Acer Swift 3;Acer;1;2600000;2600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;2600000;2025;8;26
19554;16/10/2019;12:07:31;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Chema Cañizares Pomares;M;22;chema78@yahoo.com;+34879 764 342;Cra 4 #68-68;Tarjeta Crédito;Dell Latitude 7420;Dell;2;5600000;11200000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;11200000;2019;10;16
19727;3/1/2019;06:46:58;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;José Luis Arroyo;M;26;josé59@yahoo.com;+34 879752566;Cll 17 #45-52;Tarjeta Crédito;Acer Swift 3;Acer;1;2600000;2600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;2600000;2019;1;3
19824;28/7/2016;17:31:12;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Leonel De Burgos;M;41;leonel12@hotmail.com;34803170981;Cll 78 #18-4;Tarjeta Crédito;Acer Swift 3;Acer;2;2600000;5200000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;5200000;2016;7;28
20354;6/9/2016;07:38:27;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Samu Godofredo Larrañaga Ayuso;M;27;samu49@gmail.com;+34882 121 766;Cra 38 #63-4;Tarjeta Crédito;Acer Aspire 5;Acer;2;2000000;4000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;4000000;2016;9;6
20447;21/6/2025;14:51:31;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Jordán Ferrán Goicoechea;M;38;jordán18@gmail.com;+34921 544 123;Cll 12 #96-98;Tarjeta Crédito;Hp Envy 13;HP;2;4000000;8000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;8000000;2025;6;21
20490;24/3/2019;11:00:05;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Quirino De Abad;M;36;quirino85@yahoo.com;+34 873 675 934;Cra 90 #97-64;Tarjeta Crédito;Dell Inspiron 15;Dell;1;3000000;3000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;3000000;2019;3;24
20657;15/5/2017;21:23:55;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Josefa Velázquez-Conesa;F;27;josefa13@hotmail.com;+34711 64 81 21;Cra 73 #97-95;Tarjeta Crédito;Hp Pavilion 15;HP;1;3500000;3500000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;3500000;2017;5;15
21257;24/10/2017;07:23:37;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Miguel Del Quiroga;M;37;No especificado;+34 978036543;Cra 65 #73-62;Tarjeta Crédito;Hp Spectre X360;HP;1;5200000;5200000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;5200000;2017;10;24
21496;24/2/2019;18:14:24;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Florencia De Zabaleta;F;29;florencia95@hotmail.com;34949293181;Cll 30 #21-1;Tarjeta Crédito;Hp Spectre X360;HP;1;5200000;5200000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;5200000;2019;2;24
21522;24/12/2014;17:50:04;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Feliciano De Vallés;M;44;feliciano64@gmail.com;+34 841 377 967;Cra 14 #41-43;Tarjeta Crédito;Asus Vivobook 15;Asus;2;2400000;4800000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;4800000;2014;12;24
21732;6/4/2016;22:32:59;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Irene Ariadna Alberola Saez;F;50;irene82@gmail.com;+34 949 286 687;Cll 88 #97-28;Tarjeta Crédito;Hp Spectre X360;HP;1;5200000;5200000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;5200000;2016;4;6
21907;30/4/2024;20:40:04;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Graciano Nicolau-Sáez;M;51;graciano65@yahoo.com;+34887 25 84 11;Cra 44 #29-89;Tarjeta Crédito;Apple Macbook Air M1;Apple;1;5500000;5500000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;5500000;2024;4;30
21988;16/11/2021;12:33:55;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Demetrio Cosme Coronado Carbajo;M;28;demetrio2@gmail.com;+34828 127 233;Cll 31 #69-85;Tarjeta Crédito;Dell Latitude 7420;Dell;1;5600000;5600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;5600000;2021;11;16
22062;7/5/2020;11:49:58;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Hortensia Morillo Cortina;F;42;hortensia54@hotmail.com;+34873 73 34 87;Cll 98 #17-81;Tarjeta Crédito;Apple Macbook Pro 16;Apple;1;9600000;9600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;9600000;2020;5;7
22931;23/1/2016;14:09:26;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Luis Gonzalo-Godoy;M;21;luis99@gmail.com;+34 866 72 47 36;Cll 76 #77-33;Tarjeta Crédito;Dell Xps 13;Dell;2;4800000;9600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;9600000;2016;1;23
22939;6/5/2016;17:04:38;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Roberto Baeza Duran;M;50;roberto92@hotmail.com;+34 943441303;Cra 83 #21-88;Tarjeta Crédito;Samsung Galaxy Book Pro;Samsung;1;4800000;4800000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;4800000;2016;5;6
22946;29/10/2021;20:24:59;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Georgina Coca Linares;F;30;No especificado;No especificado;Cra 17 #10-83;Tarjeta Crédito;Acer Aspire 5;Acer;1;2000000;2000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;2000000;2021;10;29
22992;9/10/2021;12:09:54;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Ciríaco Amador Ponce;M;34;ciríaco92@yahoo.com;+34878 565 633;Cll 13 #66-75;Tarjeta Crédito;Hp Omen 16;HP;2;6000000;12000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;12000000;2021;10;9
23053;28/3/2017;07:03:19;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Sebastián Cruz Perales;M;18;sebastián58@hotmail.com;+34 886 649 933;Cra 50 #88-48;Tarjeta Crédito;Lenovo Thinkpad X1 Carbon;Lenovo;2;6800000;13600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;13600000;2017;3;28
23123;9/11/2016;07:52:30;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Trinidad Nuñez-Oliveras;M;25;trinidad56@gmail.com;+34984 24 50 79;Cll 50 #8-40;Tarjeta Crédito;Apple Macbook Air M1;Apple;1;5500000;5500000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;5500000;2016;11;9
23148;22/1/2024;20:14:35;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Serafina Falcón;F;42;serafina92@gmail.com;+34747 08 90 59;Cra 59 #45-68;Tarjeta Crédito;Hp Envy 13;HP;2;4000000;8000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;8000000;2024;1;22
23276;23/7/2017;05:29:21;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Lara Canales-Navarrete;F;27;lara82@gmail.com;+34983 20 20 77;Cll 13 #87-43;Tarjeta Crédito;Asus Tuf Gaming A15;Asus;1;4800000;4800000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;4800000;2017;7;23
23545;23/11/2015;01:14:19;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Teófilo Zorrilla Tejera;M;24;No especificado;+34 828 86 92 16;Cll 16 #44-41;Tarjeta Crédito;Lenovo Legion 5 Pro;Lenovo;2;7200000;14400000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;14400000;2015;11;23
23625;12/2/2025;13:20:35;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Feliciano Silva Menendez;M;40;feliciano19@hotmail.com;+34 881687290;Cll 57 #5-19;Tarjeta Crédito;Dell Inspiron 15;Dell;2;3000000;6000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;6000000;2025;2;12
23763;20/7/2023;14:57:54;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Eutimio Gimenez Gargallo;M;23;eutimio38@gmail.com;+34946 965 089;Cll 36 #55-49;Tarjeta Crédito;Lenovo Thinkpad X1 Carbon;Lenovo;2;6800000;13600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;13600000;2023;7;20
23782;18/1/2022;21:58:38;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Amando Moliner Montero;M;47;amando19@yahoo.com;+34 941764631;Cra 63 #28-15;Tarjeta Crédito;Hp Pavilion 15;HP;1;3500000;3500000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;3500000;2022;1;18
23950;3/12/2017;18:11:23;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Constanza Del Larrañaga;F;46;constanza54@gmail.com;+34 807 555 070;Cra 4 #69-57;Tarjeta Crédito;Hp Omen 16;HP;1;6000000;6000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;6000000;2017;12;3
24426;15/2/2019;13:33:02;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Amada Sevillano Garriga;F;20;amada20@gmail.com;+34 822 26 08 52;Cll 6 #73-86;Tarjeta Crédito;Microsoft Surface Book 3;Microsoft;1;6400000;6400000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;6400000;2019;2;15
24483;22/1/2016;04:25:04;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Ángeles Estrada Villaverde;F;18;ángeles47@gmail.com;+34827 41 54 88;Cll 34 #32-57;Tarjeta Crédito;Lenovo Thinkpad X1 Carbon;Lenovo;1;6800000;6800000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;6800000;2016;1;22
24535;27/12/2018;15:11:46;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Galo Baudelio Valdés Cáceres;M;34;galo17@yahoo.com;+34 815 67 06 39;Cll 55 #31-47;Tarjeta Crédito;Lenovo Thinkpad X1 Carbon;Lenovo;1;6800000;6800000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;6800000;2018;12;27
24596;9/5/2016;18:59:25;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Baltasar Quintanilla Moles;M;38;baltasar29@yahoo.com;+34901 348 779;Cra 27 #98-31;Tarjeta Crédito;Lenovo Yoga 7I;Lenovo;1;4400000;4400000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;4400000;2016;5;9
24999;14/5/2017;12:28:29;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Jafet De Puig;M;36;jafet23@hotmail.com;+34822 32 43 30;Cll 67 #19-40;Tarjeta Crédito;Dell Alienware M15;Dell;1;8000000;8000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;8000000;2017;5;14
25255;12/5/2024;15:55:13;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Ciríaco Bermudez-Calvo;M;18;ciríaco86@yahoo.com;+34919 07 62 29;Cll 68 #57-8;Tarjeta Crédito;Apple Macbook Pro 14;Apple;1;8000000;8000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;8000000;2024;5;12
25533;20/5/2023;19:18:18;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Jose Manuel Nieto Folch;M;28;jose81@hotmail.com;+34951 702 698;Cra 61 #89-63;Tarjeta Crédito;Dell Alienware M15;Dell;1;8000000;8000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;8000000;2023;5;20
25571;10/3/2018;16:35:57;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Áurea Jenny Román Barreda;F;31;áurea18@gmail.com;+34 946 132 666;Cll 22 #79-64;Tarjeta Crédito;Hp Envy 13;HP;2;4000000;8000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;8000000;2018;3;10
25578;15/12/2014;05:48:28;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Tomasa Benito Casanova;F;35;tomasa98@hotmail.com;+34 800 25 62 89;Cra 52 #3-43;Tarjeta Crédito;Asus Rog Strix G15;Asus;2;6400000;12800000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;12800000;2014;12;15
25598;19/7/2020;11:30:32;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Jafet Estévez Codina;M;46;jafet93@hotmail.com;+34936 851 346;Cll 83 #8-28;Tarjeta Crédito;Apple Imac 24;Apple;1;6400000;6400000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;6400000;2020;7;19
25655;19/2/2022;08:03:59;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Jaime Monreal Linares;M;51;jaime71@gmail.com;+34 941 023 582;Cll 31 #5-44;Tarjeta Crédito;Hp Spectre X360;HP;2;5200000;10400000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;10400000;2022;2;19
25835;3/5/2018;09:11:24;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Lupe Palomo Grande;M;23;lupe40@gmail.com;+34 976 30 03 24;Cll 84 #96-49;Tarjeta Crédito;Hp Spectre X360;HP;1;5200000;5200000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;5200000;2018;5;3
26031;8/4/2015;23:40:17;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Juan Anselmo Peiró Osorio;M;45;juan59@gmail.com;+34 986 33 83 02;Cra 57 #56-59;Tarjeta Crédito;Apple Macbook Air M1;Apple;2;5500000;11000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;11000000;2015;4;8
26253;29/1/2015;08:11:51;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Alba Acero Ríos;F;19;alba50@yahoo.com;+34982 734 712;Cra 59 #35-26;Tarjeta Crédito;Apple Macbook Air M1;Apple;2;5500000;11000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;11000000;2015;1;29
26448;30/10/2017;02:13:18;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Florinda Del Pazos;F;46;florinda20@hotmail.com;+34 881245917;Cra 28 #62-87;Tarjeta Crédito;Asus Rog Strix G15;Asus;1;6400000;6400000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;6400000;2017;10;30
26637;6/1/2018;17:19:02;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Nereida Montes-Iglesia;F;30;nereida69@hotmail.com;+34888 74 73 08;Cra 14 #31-28;Tarjeta Crédito;Hp Omen 16;HP;2;6000000;12000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;12000000;2018;1;6
26709;14/2/2015;01:22:34;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Porfirio Torre-Morante;M;24;porfirio92@yahoo.com;+34 920 176 353;Cra 23 #93-61;Tarjeta Crédito;Dell Alienware M15;Dell;1;8000000;8000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;8000000;2015;2;14
27577;28/2/2015;01:48:00;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Amador Colom;M;24;amador48@gmail.com;+34 926102470;Cra 13 #1-10;Tarjeta Crédito;Apple Macbook Pro 14;Apple;1;8000000;8000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;8000000;2015;2;28
27775;7/2/2025;11:54:56;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;León Cortina Cabanillas;M;49;león63@yahoo.com;+34 942 300 489;Cra 55 #88-14;Tarjeta Crédito;Hp Spectre X360;HP;2;5200000;10400000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;10400000;2025;2;7
28070;22/12/2017;09:43:06;Techcore Medellín #1;Medellín;Liliana Jordá Armengol;Salomé De Ureña;F;42;salomé20@gmail.com;+34 874422289;Cra 88 #93-10;Tarjeta Crédito;Hp Spectre X360;HP;2;5200000;10400000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;10400000;2017;12;22
